"NGA","PolID","Date","PropCoded","PolPop","PolTerr","CapPop","AdmLev","MilLev","ReligLev","SettlHier","ProfOfficer","ProfSoldier","ProfPriest","FullTBur","ExamSyst","MeritProm","GovtBldg","Court","LegCode","Judge","Lawyer","Irrigation","WaterSuppl","Market","FoodStor","Road","Bridge","Canal","Port","Mine","Courier","PostStation","PostService","Mnemonic","NonWRecord","WRecord","Script","NonPhWrit","PhAlph","Lists","Calendar","SacrTxt","ReligLit","PractLit","History","Philosophy","SciLit","Fiction","Article","Token","PrecMetal","ForCoin","IndigCoin","PaperCurr","SpecFreqLR","PartFreqLR","AudFreqLR","OrthopraxyLR","OrthodoxyLR","SpecFreqWR","PartFreqWR","AudFreqWR","OrthopraxyWR","OrthodoxyWR","SpecFreqFR","PartFreqFR","AudFreqFR","OrthopraxyFR","OrthodoxyFR","SpecFreqER","PartFreqER","AudFreqER","OrthopraxyER","OrthodoxyER","SpecFreqDR","PartFreqDR","AudFreqDR","OrthopraxyDR","OrthodoxyDR","Monotheism","Omnipresence","Omniscience","Omnipotence","HighGods","SEHarm","SEFair","SERecip","SEProperty","SEKinship","SEIngroup","SERespect","SEBravery","SEPurity","SEGeneral","SEAmoral","SEAmoral","HeredStatus"
"Sogdiana","AfKushn","100","84.3",NA,"2347916.21363455","150000","4.44850604904269","5.46718243160853","3.39357198079996","4.43891227591841","1","1","1","1","0.1","0","1",NA,"1","0.9",NA,"1","0.1","1","1","1","0.9","0.9","1","1","1",NA,"0",NA,"1","1","1","0","1","1","1","1","1","1",NA,NA,"1","1","1",NA,"0.9","1","1","0","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"1",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Sogdiana","AfKushn","200","84.3",NA,"2442745.17682075","100000","4.44850604904269","5.46718243160853","3.39357198079996","4.43891227591841","1","1","1","1","0.1","0","1",NA,"1","0.9",NA,"1","0.1","1","1","1","0.9","0.9","1","1","1",NA,"0",NA,"1","1","1","0","1","1","1","1","1","1",NA,NA,"1","1","1",NA,"0.9","1","1","0","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"1",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Sogdiana","AfHepht","500","76.5","26500000","3059261.50888339",NA,"4.64186235094824","4","1","2.81680841697128","1","1","1","0","0","0.1","1",NA,NA,NA,NA,"0.9",NA,"0.9","1","0.9","0.9",NA,NA,"0.9","0.9",NA,NA,"1",NA,"1","1","0","0.9","1","1","1","1","1","1","1","1","1","1",NA,"0.9","1","1","0","2","2",NA,NA,NA,"6","6","6",NA,NA,"6","6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Sogdiana","KgWTurk","600","74.5","1860490.57982244","2822906.07471467",NA,"4.09940553311731","4.6584186283043","1.55235484904257","2.8916518309552","0.9","1","0.9","0.9","0.1","0.1","1",NA,NA,NA,NA,"0.9",NA,NA,"0.9","0.9","0.9",NA,"0.1","0.9","0.9",NA,NA,NA,"1","1","1","0","1","0.9","1","0.9","1","0.9","0.9","0.9","0.9","0.9","1",NA,"0.9","0.9",NA,"0.1","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"0.9","0.9",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Sogdiana","UzSogdi","700","94.1","46546.9507212775","18733.2920084344","25794.2385105096","3.90614257753143","3.76711561977913","1.71203711255673","2.96517742302958","0.9","0.9","1","0.9","0.1","0.1","1","0.9","0.9","0.9","0.9","1","0.1","1","0.9","0.9","1","1","0.1","1","0.9",NA,NA,NA,"1","1","1","0.1","1","0.9","1","0.9","1","1","1","0.9","1","1","0.9","1","1","0.9","1","0.1","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"1",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Sogdiana","UzSamnd","900","98","6000000","2500000","130000","6.02149555281129","6","3","4.38331512183769","1","1","0.9","1","0.1","1","1","1","1","1","0.9","1","1","1","1","1","1","1","0.9","1","1","1","0.1","0.9","0.9","1","1","0","1","1","1","1","1","1","1","1","1","1","1",NA,"0.9","0.9","1","0.1","2","0","2",NA,NA,"5","5",NA,NA,NA,"5","5",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Sogdiana","KgKarKh","1000","98","2500000","2000000","200000","6","6","3","3","1","0.9","1","1","0.1","0.9","1","0.9","1","1","0.9","1","1","0.9","0.9","1","1","0.9","0","0.9","0.9","0.9","0.1","0.9","0.9","1","1","0","1","1","1","1","1","1","0.9","1","1","0.9","0.9",NA,"0.9","0.9","1","0.1","2","0","2",NA,NA,"5","5",NA,NA,NA,"5","5",NA,NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Sogdiana","KgKarKh","1100","92.2",NA,NA,NA,"6","6","3","3","1","0.9","1","1","0.1","0.9","1","0.9","1","1","0.9","1","1","0.9","0.9","1","1","0.9","0","0.9","0.9","0.9","0.1","0.9","0.9","1","1","0","1","1","1","1","1","1","0.9","1","1","0.9","0.9",NA,"0.9","0.9","1","0.1","2","0","2",NA,NA,"5","5",NA,NA,NA,"5","5",NA,NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Sogdiana","KgKarKh","1200","98","2281666.01012597","1443353.8510042","311037.092504703","6","6","3","3","1","0.9","1","1","0.1","0.9","1","0.9","1","1","0.9","1","1","0.9","0.9","1","1","0.9","0","0.9","0.9","0.9","0.1","0.9","0.9","1","1","0","1","1","1","1","1","1","0.9","1","1","0.9","0.9",NA,"0.9","0.9","1","0.1","2","0","2",NA,NA,"5","5",NA,NA,NA,"5","5",NA,NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Sogdiana","UzChagt","1300","88.2","2092097.17233434","3500000",NA,"4.05300857757549","5.69498248513012","1.37252087885987","3","0.9","0.9","0.9","0.9","0.1","0.1","0.9","1","0","1","0.1","0.9",NA,"0.9","0.9","0.9","0.9",NA,"0.1","0.9","1","1","0.1",NA,"1","1","1","0","0.9","1","0.9","1","0.9","0.9","1","1","1","1","1",NA,"0.9",NA,"1","0.1","2","0","2",NA,NA,"5","5",NA,NA,NA,"5","5",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sogdiana","UzTimur","1400","96.1","49000000","5500000","150000","6","7.1550247803921","2.15684815347165","6","1","1","1","1","0.1","0.1","1","1","0.9","1","1","1","0.9","1",NA,"1","1","0.9","0.9","0.9","1","1","0.1","0.9","0.9","1","1","0","1","1","1","1","1","1","1","0.9","1","1","0.9",NA,"0.9","0.9","1","0","2","0","2",NA,NA,"5","5",NA,NA,NA,"5","5",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Sogdiana","UzTimur","1500","92.2",NA,NA,"150000","6","7.1550247803921","2.15684815347165","6","1","1","1","1","0.1","0.1","1","1","0.9","1","1","1","0.9","1",NA,"1","1","0.9","0.9","0.9","1","1","0.1","0.9","0.9","1","1","0","1","1","1","1","1","1","1","0.9","1","1","0.9",NA,"0.9","0.9","1","0","2","0","2",NA,NA,"5","5",NA,NA,NA,"5","5",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Sogdiana","UzJanid","1600","78.4","961098.44448836","205936.968131415",NA,"6.26062203828582","5.69388530523844","2.49756374405325","5","0.9","0.9","1","1","0.1",NA,"1",NA,"1","1",NA,"1",NA,"1",NA,"1","1",NA,"1","0.9",NA,NA,"0.1",NA,"0.9","1","1","0","1","0.9","1","1","1","1","1","0.9","1","1","0.9",NA,"0.9","0.9","1","0.1","2","0","2",NA,NA,"5","5",NA,NA,NA,"5","5",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Sogdiana","UzJanid","1700","78.4","1132487.69369963","205936.968131415",NA,"6.26062203828582","5.69388530523844","2.49756374405325","5","0.9","0.9","1","1","0.1",NA,"1",NA,"1","1",NA,"1",NA,"1",NA,"1","1",NA,"1","0.9",NA,NA,"0.1",NA,"0.9","1","1","0","1","0.9","1","1","1","1","1","0.9","1","1","0.9",NA,"0.9","0.9","1","0.1","2","0","2",NA,NA,"5","5",NA,NA,NA,"5","5",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Southern China Hills","CnHQngL","1800","70.6","200000","10166",NA,"3",NA,"1","2","1","1","1","1","1",NA,"1",NA,"0",NA,NA,"1",NA,NA,NA,"1","1",NA,NA,NA,NA,"0","0",NA,"0","0","0",NA,"0","0","1","0","0","0","0","0","0","0","1","0","1","1","0","0",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southern China Hills","CnHChin","1900","92.2",NA,NA,NA,"2","2","1","1","1","1","0","1","1","1","1","1","1","1","0","0","0","1","1","1","1","0","0","1","1","1","0","1","1","1","1",NA,"1","1","0","1","1","1","0","0","0","0","1","0","0","1","0","0",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrPrCer","-7800","84.3",NA,NA,"284.180030432429","1","1","0","1","0.1","0.1","0","0.1","0.1",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1","0.1","0.1","0.1","0.1",NA,"0.1","0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0.9",NA,NA,"0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrPrCer","-7700","84.3",NA,NA,"284.180030432429","1","1","0","1","0.1","0.1","0","0.1","0.1",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1","0.1","0.1","0.1","0.1",NA,"0.1","0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0.9",NA,NA,"0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrPrCer","-7600","84.3",NA,NA,"284.180030432429","1","1","0","1","0.1","0.1","0","0.1","0.1",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1","0.1","0.1","0.1","0.1",NA,"0.1","0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0.9",NA,NA,"0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrPrCer","-7500","84.3",NA,NA,"284.180030432429","1","1","0","1","0.1","0.1","0","0.1","0.1",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1","0.1","0.1","0.1","0.1",NA,"0.1","0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0.9",NA,NA,"0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrPrCer","-7400","84.3",NA,NA,"284.180030432429","1","1","0","1","0.1","0.1","0","0.1","0.1",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1","0.1","0.1","0.1","0.1",NA,"0.1","0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0.9",NA,NA,"0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrPrCer","-7300","84.3",NA,NA,"284.180030432429","1","1","0","1","0.1","0.1","0","0.1","0.1",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1","0.1","0.1","0.1","0.1",NA,"0.1","0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0.9",NA,NA,"0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrForma","-7200","86.3",NA,NA,"345.765789745603","1","1","0","1","0.1","0.1","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1","0.1","0.1","0.1","0.1",NA,"0.1","0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0.9",NA,NA,"0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrForma","-7100","86.3",NA,NA,"345.765789745603","1","1","0","1","0.1","0.1","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1","0.1","0.1","0.1","0.1",NA,"0.1","0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0.9",NA,NA,"0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrArcha","-7000","76.5",NA,NA,NA,"1","1","1","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","1",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrArcha","-6900","76.5",NA,NA,NA,"1","1","1","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","1",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrArcha","-6800","76.5",NA,NA,NA,"1","1","1","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","1",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrArcha","-6700","76.5",NA,NA,NA,"1","1","1","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","1",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrArcha","-6600","76.5",NA,NA,NA,"1","1","1","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","1",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrArcha","-6500","76.5",NA,NA,NA,"1","1","1","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","1",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrArcha","-6400","76.5",NA,NA,NA,"1","1","1","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","1",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrArcha","-6300","76.5",NA,NA,NA,"1","1","1","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","1",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrArcha","-6200","76.5",NA,NA,NA,"1","1","1","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","1",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrArcha","-6100","76.5",NA,NA,NA,"1","1","1","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.9","0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","1",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrKhzE*","-6000","68.6",NA,NA,"335.864030337859","1","1","1","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,NA,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0.9",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrKhzE*","-5900","68.6",NA,NA,"335.864030337859","1","1","1","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,NA,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0.9",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrKhzE*","-5800","68.6",NA,NA,"335.864030337859","1","1","1","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,NA,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0.9",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrKhzEM","-5700","82.4",NA,NA,"228.724674328157","1","1","1","1.57730843366688","0.1","0.1","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,NA,"0.9","0.1","0.1","0.1","0.1",NA,NA,"0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrKhzEM","-5600","82.4",NA,NA,"228.724674328157","1","1","1","1.57730843366688","0.1","0.1","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,NA,"0.9","0.1","0.1","0.1","0.1",NA,NA,"0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrKhzEM","-5500","82.4",NA,NA,"228.724674328157","1","1","1","1.57730843366688","0.1","0.1","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,NA,"0.9","0.1","0.1","0.1","0.1",NA,NA,"0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrKhzEM","-5400","82.4",NA,NA,"228.724674328157","1","1","1","1.57730843366688","0.1","0.1","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,NA,"0.9","0.1","0.1","0.1","0.1",NA,NA,"0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrKhzEM","-5300","82.4",NA,NA,"228.724674328157","1","1","1","1.57730843366688","0.1","0.1","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,NA,"0.9","0.1","0.1","0.1","0.1",NA,NA,"0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Susiana","IrKhzEM","-5200","82.4",NA,NA,"228.724674328157","1","1","1","1.57730843366688","0.1","0.1","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,NA,"0.9","0.1","0.1","0.1","0.1",NA,NA,"0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
